Tiempo (s),Aceleracion (m/s^2)
2.3035,-0.4215868385704362
2.3040000000000003,-0.3738668738227979
2.3045,-0.19553404138818276
2.305,-0.05793706209413579
2.3055,0.19656827049824852
2.306,0.40253698882988154
2.3065,0.4116051062603512
2.307,0.5744672533427376
2.3075,0.5561232872849455
2.308,0.4952391250727516
2.3085,0.19927442080460306
2.309,0.1733527073210574
2.3095,-0.13200369820422403
2.31,-0.2799618970269833
2.3105,-0.44781193834892974
2.311,-0.5788091177821413
2.3115,-0.6043378246713503
2.312,-0.5581246611146952
2.3125,-0.40750128480801917
2.313,-0.22345654250180746
2.3135,-0.09076215304454212
2.314,0.14849531533129473
2.3145000000000002,0.27600555695398976
2.315,0.43555088116459284
2.3155,0.35492167431917065
2.316,0.3967841931324952
2.3165,0.2830116898758474
2.317,0.12689026777000584
2.3175,-0.06781802682550807
2.318,-0.26494697864467665
2.3185000000000002,-0.5042697067318241
2.319,-0.6515045804276351
2.3195,-0.795862978641379
2.32,-0.8178873096721474
2.3205,-0.791897774954547
2.321,-0.5844117859432503
2.3215,-0.419906175552189
2.322,-0.18252421053826878
2.3225000000000002,-0.05076709248582245
2.323,0.16165858841082156
2.3235,0.44656921968613295
2.324,0.4670762186951519
2.3245,0.3597091955963446
2.325,0.4171522395771107
2.3255,0.2870515789914983
2.326,0.10227423572266936
2.3265000000000002,-0.06033812040229361
2.327,-0.24300781921287543
2.3275,-0.3444347343245155
2.328,-0.41769076284699447
2.3285,-0.43001158365267933
2.329,-0.31281358559383515
2.3295,-0.19650512888390165
2.33,0.07071133919838844
2.3305000000000002,0.2970208908049281
2.331,0.4438154641540569
2.3315,0.6093895009304346
2.332,0.7782267654243467
2.3325,0.7897257492154427
2.333,0.8672615394965926
2.3335,0.5308913111414058
2.334,0.3795684063472474
2.3345000000000002,0.23357243614423928
2.335,0.08960615765896855
2.3355,-0.10475860194115044
2.336,-0.337185622825
2.3365,-0.4223839218825258
2.337,-0.47435494852960997
2.3375,-0.396318753821072
2.338,-0.21227118236802428
2.3385000000000002,-0.2672516028319907
2.339,0.14491016036818977
2.3395,0.2758496279456362
2.34,0.37107015617965694
2.3405,0.5256353598006431
2.341,0.5485231078448379
2.3415,0.5494324150015681
2.342,0.4547684872223378
2.3425000000000002,0.31721371448273816
2.343,0.037669822543780984
2.3435,-0.084603867524973
2.344,-0.33637657111939223
2.3445,-0.4670780884560089
2.345,-0.5020620241337634
2.3455,-0.5829681622119155
2.346,-0.4927878354968642
2.3465000000000003,-0.3750596800202214
2.347,-0.22310111746046357
2.3475,-0.10350374314402741
2.348,0.16319688676500504
2.3485,0.2983363503341445
2.349,0.4975906847201683
2.3495,0.3619770585636164
2.35,0.4199160705498139
2.3505000000000003,0.22831817411072683
2.351,0.05965196735775384
2.3515,-0.04952918826193296
2.352,-0.36026740769647836
2.3525,-0.5123543539363016
2.353,-0.6994706434442295
2.3535,-0.8391880157367525
2.354,-0.8160540160506551
2.3545000000000003,-0.7596101012244751
2.355,-0.6115794917561946
2.3555,-0.31733291760496385
2.356,-0.16933490554400715
2.3565,-0.06088015298965818
2.357,0.31205782279919986
2.3575,0.3794106183842713
2.358,0.48245549157684836
2.3585000000000003,0.5206015747763793
2.359,0.3370131105748313
2.3595,0.2745473370132966
2.36,0.09491579502030521
2.3605,-0.08124919501221133
2.361,-0.22819233025813274
2.3615,-0.3161673931218797
2.362,-0.31184653227926806
2.3625000000000003,-0.31078604294706846
2.363,-0.2448110073556664
2.3635,-0.048519783815185985
2.364,-0.03212562238693195
2.3645,0.29563332388830466
2.365,0.5116986486666151
2.3655,0.6733075977067318
2.366,0.8337179120055543
2.3665000000000003,0.8036230007499574
2.367,0.8176540097419243
2.3675,0.6210429329707607
2.368,0.4869616739678053
2.3685,0.24419458471481204
2.369,0.003763132752857985
2.3695,-0.16133511880312307
2.37,-0.31760852467566975
2.3705,-0.4862541024700789
2.371,-0.4147300844946833
2.3715,-0.42059481785284714
2.372,-0.28214431269381124
2.3725,-0.25345779805827773
2.373,0.07076131996426407
2.3735,0.16322305005531934
2.374,0.4580069353928158
2.3745,0.4786012519151892
2.375,0.530322103871575
2.3755,0.5049179816045961
2.376,0.33974779866226795
2.3765,0.24550217909687835
2.3770000000000002,-0.01250385675125773
2.3775,-0.1642251760117504
2.378,-0.29343548402199826
2.3785,-0.4108493766463241
2.379,-0.47989604747329817
2.3795,-0.5680268681350052
2.38,-0.5386099415996075
2.3805,-0.3395499709755657
2.3810000000000002,-0.1169335770280678
2.3815,-0.05267496425697346
2.382,0.23541464321116773
2.3825,0.3012135793505313
2.383,0.25929381628610115
2.3835,0.40758628431516397
2.384,0.43622203286295086
2.3845,0.24778490772858203
2.3850000000000002,0.08192203974928075
2.3855,-0.164560237525092
2.386,-0.48457881587888213
2.3865,-0.7087460015236784
2.387,-0.7841112205212358
2.3875,-0.8216613719742648
2.388,-0.8461621066815441
2.3885,-0.751732252374606
2.3890000000000002,-0.5208080731576836
2.3895,-0.2873424154831651
2.39,-0.2233348294124412
2.3905,0.024878952565263276
2.391,0.25839436145930517
2.3915,0.38461080730617947
2.392,0.34025500453521174
2.3925,0.5963066262306184
2.3930000000000002,0.40777474308772155
2.3935,0.2611043035060833
2.394,-0.013746065800603807
2.3945,-0.06756687143357876
2.395,-0.28494992032950583
2.3955,-0.2990849655033514
2.396,-0.3465414274327823
2.3965,-0.3256634046944422
2.3970000000000002,-0.2041268170980067
2.3975,-0.09592098639602048
2.398,0.1384449067951481
2.3985,0.21731898780213804
2.399,0.5675966665224241
2.3995,0.6733341169557113
2.4,0.8995434990004569
2.4005,0.7925866118360401
2.4010000000000002,0.6066059903854285
2.4015,0.6679559730480806
2.402,0.3666189110425258
2.4025,0.128580126775758
2.403,-0.03814281342815413
2.4035,-0.16770045354855007
2.404,-0.2816411772862976
2.4045,-0.47896588927528083
2.4050000000000002,-0.453026122709132
2.4055,-0.3827774156098775
2.406,-0.29433963732377744
2.4065,-0.11127405144032987
2.407,0.10035188628192615
2.4075,0.2879606501858223
2.408,0.49191291906991874
2.4085,0.4319433188304231
2.4090000000000003,0.5733572225829657
2.4095,0.5152350303360933
2.41,0.4456309628377576
2.4105,0.18630102574579974
2.411,-0.012296963877433363
2.4115,-0.1892552570475386
2.412,-0.3989796265663244
2.4125,-0.5284307229561872
2.4130000000000003,-0.595376977643533
2.4135,-0.5863381791395933
2.414,-0.5259342246247642
2.4145,-0.368702701491979
2.415,-0.2038098590213
2.4155,-0.015827334237246853
2.416,0.12431057837369304
2.4165,0.3691549111599024
2.4170000000000003,0.4066170067791798
2.4175,0.38594855955964
2.418,0.25760404263049447
2.4185,0.20188274675136084
2.419,-0.033083523123523674
2.4195,-0.2413225822826126
2.42,-0.443018627068246
2.4205,-0.6339403243991444
2.4210000000000003,-0.7046983210546831
2.4215,-0.8482192511776471
2.422,-0.816840020449961
2.4225,-0.6752805340381549
2.423,-0.5281210986062037
2.4235,-0.2825700059053209
2.424,-0.039188436980770944
2.4245,0.19785499023433056
2.4250000000000003,0.3537622244493228
2.4255,0.41135325077762863
2.426,0.466683124394725
2.4265,0.43311214499961814
2.427,0.4209684710658166
2.4275,0.21409987447077858
2.428,0.01899464157661907
2.4285,-0.15403782901053248
2.4290000000000003,-0.2015653819301499
2.4295,-0.37111206459169616
2.43,-0.48394732249964767
2.4305,-0.26962965306801734
2.431,-0.1752668869879799
2.4315,0.013054558027263671
2.432,0.22336891741269027
2.4325,0.40523349677185233
2.433,0.5840842838444489
2.4335,0.7061759432826754
2.434,0.7380543591012894
2.4345,0.6693851598537915
2.435,0.5979439632110262
2.4355,0.568038049003445
2.436,0.3930477375414714
2.4365,0.13326778333340258
2.437,-0.12495135965911741
2.4375,-0.24273705433847403
2.438,-0.41021170148996683
2.4385,-0.4729547080098494
2.439,-0.4797443307145117
2.4395000000000002,-0.4355691757439286
2.44,-0.2833020977684705
2.4405,-0.031321673682706996
2.441,0.22516667145834388
2.4415,0.4109586571658295
2.442,0.45189449080452115
2.4425,0.5611703192495098
2.443,0.5401924560819233
2.4435000000000002,0.4850175098569982
2.444,0.366456115618753
2.4445,0.21227989916291914
2.445,-0.09205199222378263
2.4455,-0.14498806096211192
2.446,-0.40827133867458226
2.4465,-0.567485401549831
2.447,-0.45258564501294274
2.4475000000000002,-0.5899853356981285
2.448,-0.4565153872392609
2.4485,-0.34643256560032826
2.449,-0.07316888880827332
2.4495,-0.0820367515682395
2.45,0.23246668341977536
2.4505,0.2549006699986326
2.451,0.46767962124491874
2.4515000000000002,0.4771794666791236
2.452,0.3248504083512094
2.4525,0.0896592878204212
2.453,-0.009966746307440037
2.4535,-0.1739635003136154
2.454,-0.4771988109452422
2.4545,-0.6782695121359039
2.455,-0.6969463366594004
2.4555000000000002,-0.8737986593003169
2.456,-0.779290063416541
2.4565,-0.6502591045411467
2.457,-0.46420345536254065
2.4575,-0.19986785412824887
2.458,-0.03621187233831355
2.4585,0.12565948631462318
2.459,0.27864640032417753
2.4595000000000002,0.4484192059988546
2.46,0.5142223598749674
2.4605,0.5020878598460663
2.461,0.3847256843500976
2.4615,0.13937743299896005
2.462,0.07025096017623428
2.4625,-0.15256071254312464
2.463,-0.18429871531043934
2.4635000000000002,-0.34225289840921647
2.464,-0.35263526229500913
2.4645,-0.3075380619271741
2.465,-0.10692626479569763
2.4655,0.011875157726323991
2.466,0.35590006072522506
2.4665,0.4786153419010088
2.467,0.53747293756894
2.4675000000000002,0.7197735340251508
2.468,0.8314601214532282
2.4685,0.7997526286193688
2.469,0.6958507622026402
2.4695,0.5184190834157099
2.47,0.2249649368346523
2.4705,0.0038371037030466154
2.471,-0.09485585920182196
2.4715000000000003,-0.3453007719485552
2.472,-0.4333494833048921
2.4725,-0.45099276278534817
2.473,-0.5494241858480786
2.4735,-0.450597222772993
2.474,-0.17469483179946088
2.4745,-0.04277583997690604
2.475,0.16336346361424672
2.4755000000000003,0.41095676045476626
2.476,0.4683647157363807
2.4765,0.5428548892797396
2.477,0.5513820544411808
2.4775,0.3691292043603652
2.478,0.39950127474611025
2.4785,0.14719670299911902
2.479,-0.10445430819155681
2.4795000000000003,-0.21527155507063225
2.48,-0.47895932841732214
2.4805,-0.5716621074021967
2.481,-0.63476916482667
2.4815,-0.5483649309822316
2.482,-0.47184843827721396
2.4825,-0.2687942789532993
2.483,-0.13504589152010188
2.4835000000000003,0.09300028182160963
2.484,0.2578125406034762
2.4845,0.36244075227217887
2.485,0.40275349823025686
2.4855,0.3555609829155957
2.486,0.20629783433376672
2.4865,-0.014906738810230802
2.487,-0.0997994002463482
2.4875000000000003,-0.4022951972367742
2.488,-0.5145283231516341
2.4885,-0.6919096693544281
2.489,-0.7868112003148346
2.4895,-0.8030988189744596
2.49,-0.7144975502949904
2.4905,-0.6592850079002418
2.491,-0.40613774415894294
2.4915000000000003,-0.14662425261239598
2.492,0.06553142818634589
2.4925,0.2857040077975496
2.493,0.3744166886457546
2.4935,0.47777276855932105
2.494,0.5962129636677188
2.4945,0.47697154417249715
2.495,0.35354202039494254
2.4955000000000003,0.23834910463332257
2.496,-0.023638767235039132
2.4965,-0.1445588904804671
2.497,-0.23799525170109795
2.4975,-0.3295267868452574
2.498,-0.24989653330391834
2.4985,-0.2324049317785597
2.499,-0.07666387896867391
2.4995,0.017128871065612505
2.5,0.2593597604928977
2.5005,0.45564446441995465
2.501,0.6486741454051571
2.5015,0.7585833325003033
2.5020000000000002,0.7755411041176253
2.5025,0.7684481270934168
2.503,0.7341506723370145
2.5035,0.4604999648763069
2.504,0.2160659993602696
2.5045,0.08522697844639358
2.505,-0.10966208953166665
2.5055,-0.342257258057106
2.5060000000000002,-0.409665286173852
2.5065,-0.5920270306259017
2.507,-0.42241698771959946
2.5075,-0.3425040438142889
2.508,-0.05911512664949606
2.5085,0.03484193568845048
2.509,0.30803749749485543
2.5095,0.37380655529855045
2.5100000000000002,0.48580856610897105
2.5105,0.5230464268851871
2.511,0.4675155667440738
2.5115,0.4027448612101103
2.512,0.3324349040060934
2.5125,0.009286217611335537
2.513,-0.11458778990124951
2.5135,-0.25433891002957987
2.5140000000000002,-0.4481777621077015
2.5145,-0.5273136959107624
2.515,-0.5581057488342595
2.5155,-0.49957027518311936
2.516,-0.5075017247560881
2.5165,-0.17790741581361263
2.517,-0.052485607217176045
2.5175,0.08018173972757969
2.5180000000000002,0.2404362520044083
2.5185,0.34290502963610225
2.519,0.410272940693837
2.5195,0.27075969439971914
2.52,0.15036460210409788
2.5205,-0.024180065549880933
2.521,-0.11986454685362516
2.5215,-0.42232760025315236
2.5220000000000002,-0.562299530702916
2.5225,-0.7701814851834168
2.523,-0.7950769869878189
2.5235,-0.8175032196364911
2.524,-0.7516299885032567
2.5245,-0.5117954822772518
2.525,-0.36367454716135544
2.5255,-0.1899484624895064
2.5260000000000002,0.2023926920410949
2.5265,0.23441012571190967
2.527,0.36964066138155693
2.5275,0.42420214356373387
2.528,0.5938516348421896
2.5285,0.4595750400343641
2.529,0.34440263903433443
2.5295,0.22421201853330308
2.5300000000000002,0.006412205418329089
2.5305,-0.11751355860745981
2.531,-0.1835355766449719
2.5315,-0.3092326221503804
2.532,-0.2677746445855408
2.5325,-0.2145358537212767
2.533,-0.07511558562410728
2.5335,0.17267578057551788
2.5340000000000003,0.3319836631121282
2.5345,0.5079251449633966
2.535,0.5549592518497408
2.5355,0.7016456402070346
2.536,0.7364940595622441
2.5365,0.7173633462775676
2.537,0.6127656919872357
2.5375,0.42093465234509875
2.5380000000000003,0.1896823300957233
2.5385,-0.007983123181986213
2.539,-0.2095250399039396
2.5395,-0.33891730977274437
2.54,-0.5628773429076983
2.5405,-0.439941388752891
2.541,-0.3336893618018323
2.5415,-0.2485646705719478
2.5420000000000003,-0.1535599759018114
2.5425,0.018556682266659165
2.543,0.25070768638793856
2.5435,0.47925730321007365
2.544,0.5305962009508438
2.5445,0.45255677427790963
2.545,0.34967579225812295
2.5455,0.4155771923542234
2.5460000000000003,0.3601189796142659
2.5465,-0.034654266230876994
2.547,-0.1919199167894882
2.5475,-0.344714985073826
2.548,-0.471882093427132
2.5485,-0.5233757724802529
2.549,-0.6545280525044789
2.5495,-0.5072145375239626
2.5500000000000003,-0.4219346913073562
2.5505,-0.1824083234924661
2.551,-0.021645966272514222
2.5515,0.18805600551461926
2.552,0.20962512683100926
2.5525,0.2967833227463714
2.553,0.32869069782706517
2.5535,0.2792145085935938
2.5540000000000003,0.13856184546820774
2.5545,-0.0681883764528463
2.555,-0.2427245517535249
2.5555,-0.5038805233691288
2.556,-0.5559074930404216
2.5565,-0.7607260657680426
2.557,-0.8613276574259255
2.5575,-0.7724371423344438
2.5580000000000003,-0.7668079474766303
2.5585,-0.5070742807517216
2.559,-0.33457600432853113
2.5595,-0.0009321016645358754
2.56,0.1629492142169609
2.5605,0.28724880016370247
2.561,0.5054331404790258
2.5615,0.5324622161717771
2.562,0.5504854670376064
2.5625,0.28623061604421446
2.563,0.28560207327338405
2.5635,0.12233509870922277
2.564,0.03941770301666178
2.5645000000000002,-0.22726830158761543
2.565,-0.2604141557125544
2.5655,-0.32964143431366666
2.566,-0.3636487844943105
2.5665,-0.22854705070843692
2.567,-0.022300154122004843
2.5675,0.1282992013020183
2.568,0.3292912346350928
2.5685000000000002,0.5183779737112285
2.569,0.669892811785109
2.5695,0.7630823922596104
2.57,0.7515250268377597
2.5705,0.6134867359466364
2.571,0.5385342033437056
2.5715,0.36327811358308476
2.572,0.22152219483864766
2.5725000000000002,-0.13098484283653794
2.573,-0.19713909321753859
2.5735,-0.44585023911699273
2.574,-0.4151328301633131
2.5745,-0.5966414513457712
2.575,-0.43311440416315417
2.5755,-0.3983426553659467
2.576,-0.1731709515968408
2.5765000000000002,0.07466202069166185
2.577,0.30729604365377994
2.5775,0.3942445557687153
2.578,0.5369201927201582
2.5785,0.5044326860140304
2.579,0.5722417293841051
2.5795,0.34188664896082166
2.58,0.29622117382652857
2.5805000000000002,0.08671921920041221
2.581,-0.2520053970000778
2.5815,-0.359211634635744
2.582,-0.5394661329257259
2.5825,-0.5094667800066492
2.583,-0.5605935352995484
2.5835,-0.410340540655496
2.584,-0.3773784192398831
2.5845000000000002,-0.21240596335731543
2.585,-0.053666610432963266
2.5855,0.15982713881815877
2.586,0.302164843637151
2.5865,0.3533409862661336
2.587,0.36255004256588336
2.5875,0.31011705956428376
2.588,0.12918858022070456
2.5885000000000002,-0.08541164695129752
2.589,-0.3125339807522334
2.5895,-0.49474770942117613
2.59,-0.6554739915699331
2.5905,-0.7042340601950963
2.591,-0.7534231399796583
2.5915,-0.8002539405046336
2.592,-0.6230554271203855
2.5925000000000002,-0.5236173275193559
2.593,-0.22056641703920937
2.5935,-0.11062275611454699
2.594,0.2387296988331894
2.5945,0.36211801548106703
2.595,0.5053392599893644
2.5955,0.5383935744059609
2.596,0.4676435603348345
2.5965000000000003,0.4360236347292366
2.597,0.2896473554361262
2.5975,0.15908083819057792
2.598,-0.015980018744646562
2.5985,-0.12838819168398877
2.599,-0.2567580847456716
2.5995,-0.3724083897456409
2.6,-0.2376532454507169
2.6005000000000003,-0.23121099770464085
2.601,-0.04853767813997235
2.6015,0.18127005770273172
2.602,0.3334901947054776
2.6025,0.5319694659934218
2.603,0.7330133580388847
2.6035,0.7188411578338813
2.604,0.6961099160490825
2.6045000000000003,0.5924965726640803
2.605,0.6478390305218373
2.6055,0.28600969687661615
2.606,0.08860350479900368
2.6065,-0.1277342665361499
2.607,-0.259627242076741
2.6075,-0.47399277091092773
2.608,-0.55017953003936
2.6085000000000003,-0.5072107094324442
2.609,-0.43706995258099235
2.6095,-0.3203035468684424
2.61,-0.15557113993807484
2.6105,0.1385617262525384
2.611,0.2971648442638435
2.6115,0.5276640224170202
2.612,0.5106844064178314
2.6125000000000003,0.5243771194525222
2.613,0.5345517781569854
2.6135,0.2565077553660899
2.614,0.19873738183425127
2.6145,-0.08631249564437614
2.615,-0.30311433255418263
2.6155,-0.3992808998884604
2.616,-0.5315073865997438
2.6165000000000003,-0.6470502299565039
2.617,-0.5584452213064235
2.6175,-0.40574471813937607
2.618,-0.3002915468375602
2.6185,-0.16045064843897616
2.619,-0.012355396556009653
2.6195,0.17269111119225208
2.62,0.31830785393388883
2.6205000000000003,0.33851694077278255
2.621,0.3556148249882224
2.6215,0.29303006737043197
2.622,0.021023982764356478
2.6225,-0.08848632947838474
2.623,-0.2807861208472377
2.6235,-0.5174139826942817
2.624,-0.6969248929360714
2.6245,-0.6905583033541236
2.625,-0.796559514610583
2.6255,-0.7437336227230212
2.626,-0.6392889172437997
2.6265,-0.4410027945596384
2.6270000000000002,-0.21786201084090762
2.6275,0.025125453711133287
2.628,0.17033852873838487
2.6285,0.33591145108575277
2.629,0.49358626099650865
2.6295,0.5430417174441686
2.63,0.4927809774719886
2.6305,0.4540595137183777
2.6310000000000002,0.2678537698548067
2.6315,0.13400017717379964
2.632,-0.0571242091926745
2.6325,-0.31593516661662624
2.633,-0.2653647404869662
2.6335,-0.2357673157918609
2.634,-0.2491437005697598
2.6345,-0.1439785096744929
2.6350000000000002,-0.03302269950815731
2.6355,0.22876573010989246
2.636,0.3587959489220819
2.6365,0.4911018081770725
2.637,0.7074542419059588
2.6375,0.788630277277169
2.638,0.7083280421789202
2.6385,0.6148733813270121
2.6390000000000002,0.42807670632507455
2.6395,0.3358173984590248
2.64,0.05271243798699719
2.6405,-0.19544355411499623
2.641,-0.3683442473131248
2.6415,-0.4630512247404926
2.642,-0.4586537828610892
2.6425,-0.5067699934079262
2.6430000000000002,-0.419482645638748
2.6435,-0.20032975002175646
2.644,-0.029733484114413046
2.6445,0.1012843860217959
2.645,0.3435469358501812
2.6455,0.46332993157608365
2.646,0.5229702282262041
2.6465,0.5408748168130316
2.6470000000000002,0.4625914401411147
2.6475,0.3889668367837785
2.648,0.14826623361013133
2.6485,-0.047958742189422865
2.649,-0.31013824468192436
2.6495,-0.45102877526047286
2.65,-0.5923341856665072
2.6505,-0.6326349335930199
2.6510000000000002,-0.5234943500955744
2.6515,-0.35761550978317835
2.652,-0.2808797476262363
2.6525,-0.11737928281175389
2.653,0.06851391422580283
2.6535,0.2361968096814259
2.654,0.2989998454096995
2.6545,0.3413268355854485
2.6550000000000002,0.3443224354102106
2.6555,0.2919514490668468
2.656,0.05752634813985264
2.6565,-0.22473533484519032
2.657,-0.3112019834614633
2.6575,-0.5309139505407114
2.658,-0.7284802289904712
2.6585,-0.8155236497580696
2.6590000000000003,-0.9397665427431906
2.6595,-0.7507992173110757
2.66,-0.5811402184922096
2.6605,-0.34772546106438373
2.661,-0.1469073857034389
2.6615,0.03931593283754106
2.662,0.2764616523764547
2.6625,0.45936212067378307
2.6630000000000003,0.5806848514580605
2.6635,0.5857386461769004
2.664,0.5606317436917805
2.6645,0.3086816109973503
2.665,0.2572350200492223
2.6655,0.0877674536620936
2.666,-0.1371972797905484
2.6665,-0.20910367411095612
2.6670000000000003,-0.3183843210734856
2.6675,-0.3592539651601936
2.668,-0.29984903323740664
2.6685,-0.08355235576066933
2.669,0.08944117561921197
2.6695,0.3081842167338043
2.67,0.4804774045524788
2.6705,0.6256775202092906
2.6710000000000003,0.6533293786676408
2.6715,0.7316691120643694
2.672,0.6873050896178404
2.6725,0.687264518898202
2.673,0.37201475556047364
2.6735,0.14050401575849195
2.674,-0.06771979945984724
2.6745,-0.17413251009435374
2.6750000000000003,-0.4194247851987949
2.6755,-0.4530077695123994
2.676,-0.5415816055305129
2.6765,-0.41549199228643324
2.677,-0.4250024618986309
2.6775,-0.2016981789705829
2.678,0.04643752398185143
2.6785,0.20139246867076538
2.6790000000000003,0.3368172042537784
2.6795,0.5697993002499293
2.68,0.4787988105455627
2.6805,0.481275569556268
2.681,0.4828066102411238
2.6815,0.354898048247862
2.682,0.07502129298630023
2.6825,-0.1949426772237255
2.6830000000000003,-0.3900480583410228
2.6835,-0.5237625382253701
2.684,-0.5811284302237967
2.6845,-0.5355872883068893
2.685,-0.5098899273254018
2.6855,-0.39655458371560626
2.686,-0.3117049936770805
2.6865,-0.07007895370888578
2.6870000000000003,0.1091128802314785
2.6875,0.2581496816511883
2.688,0.3100133625242049
2.6885,0.31824830452507014
2.689,0.34868453324452203
2.6895000000000002,0.25844275978589953
2.69,0.002850828372854254
2.6905,-0.16761491352979746
2.691,-0.3357499856483143
2.6915,-0.496795849752479
2.692,-0.6203769971261351
2.6925,-0.7740299216529978
2.693,-0.7032833260477901
2.6935000000000002,-0.7379885317201261
2.694,-0.6308559766864994
2.6945,-0.33618213317600126
2.695,-0.06468251409008055
2.6955,0.07426551053018797
2.696,0.3424767526390713
2.6965,0.5067511131030064
2.697,0.5765401428428957
2.6975000000000002,0.5953102245766057
2.698,0.5699186170937477
2.6985,0.37564808739962197
2.699,0.20221593881761032
2.6995,0.07677003890617298
2.7,-0.0577467802870924
2.7005,-0.25260251619882207
2.701,-0.22599868851800586
2.7015000000000002,-0.250655815395946
2.702,-0.23099720709184382
2.7025,-0.07933553571252133
2.703,0.05933811433465469
2.7035,0.32528239684306687
2.704,0.4801128680448058
2.7045,0.7209401422359548
2.705,0.5860759539988787
2.7055000000000002,0.6728394088173884
2.706,0.6511931351573618
2.7065,0.5754464311569857
2.707,0.3495258716877811
2.7075,0.11711053226006232
2.708,-0.047538299389136986
2.7085,-0.2881750398663982
2.709,-0.4072165179565362
2.7095000000000002,-0.46102812722709424
2.71,-0.46735626695484567
2.7105,-0.5270046873677902
2.711,-0.3557774087729166
2.7115,-0.1200144429473963
2.712,0.04867554747209902
2.7125,0.21253322027997124
2.713,0.4403273628805548
2.7135000000000002,0.5196234207117844
2.714,0.5724965634523622
2.7145,0.5538676783537959
2.715,0.3805397625849809
2.7155,0.28293237236602875
2.716,0.0409536125367082
2.7165,-0.16297171330402346
2.717,-0.314158313206269
2.7175000000000002,-0.58841502410626
2.718,-0.673236599490804
2.7185,-0.6594419791871846
2.719,-0.5008450600569626
2.7195,-0.41596658977845463
2.72,-0.285656350485407
2.7205,-0.1280300847484207
2.721,0.012050447641858753
2.7215000000000003,0.24775856727269477
2.722,0.31452583397168854
2.7225,0.34824879389437485
2.723,0.3157622871661984
2.7235,0.1609070000661864
2.724,0.03926267062790882
2.7245,-0.24790856695227537
2.725,-0.3550823454129632
2.7255000000000003,-0.5808464740457324
2.726,-0.7491157159367984
2.7265,-0.7653379982158087
2.727,-0.6408325596229429
2.7275,-0.7040068091067149
2.728,-0.502196152643559
2.7285,-0.277581290445196
2.729,-0.012858123709833991
2.7295000000000003,0.20944230742962514
2.73,0.49013118106854997
2.7305,0.5243140515446661
2.731,0.6309103154471098
2.7315,0.5623465331245213
2.732,0.4513037121904561
2.7325,0.3616511295568238
2.733,0.18764824595366936
2.7335000000000003,0.05678335427778682
2.734,-0.06742928285892531
2.7345,-0.26570591995711457
2.735,-0.24126844575561573
2.7355,-0.3253715900032131
2.736,-0.10401408813457169
2.7365,-0.11809731196995976
2.737,0.10869119803264105
2.7375000000000003,0.3377328284755883
2.738,0.48441088681597244
2.7385,0.5844518185355472
2.739,0.7499376137266542
2.7395,0.670440104997972
2.74,0.694236557296045
2.7405,0.43673241529931534
2.741,0.36750375988633477
2.7415000000000003,0.13932319623885814
2.742,-0.09354381616846524
2.7425,-0.2585091113509211
2.743,-0.45830116894226475
2.7435,-0.5214198979678102
2.744,-0.456345930673459
2.7445,-0.482508260123912
2.745,-0.30217851805085666
2.7455000000000003,-0.11495285012193127
2.746,0.0851941118430869
2.7465,0.27150424850172516
2.747,0.31676535124319033
2.7475,0.5259767711294936
2.748,0.5595372597961445
2.7485,0.5505289154042111
2.749,0.40454894375256956
2.7495000000000003,0.16113464187363719
2.75,-0.02837596432960513
2.7505,-0.2678334114442221
2.751,-0.4223128897129543
2.7515,-0.5686022131838293
2.7520000000000002,-0.5553411595476389
2.7525,-0.5869097602597568
2.753,-0.5033670782369115
2.7535,-0.41953656663104955
2.754,-0.24000230849834592
2.7545,-0.025673117104314493
2.755,0.07828238599955822
2.7555,0.27080697681185323
2.7560000000000002,0.35788882916337933
2.7565,0.28733573206608387
2.757,0.24388972686783283
2.7575,0.06811148262653954
2.758,0.010360210504570422
2.7585,-0.24983222251905005
2.759,-0.4139298947707717
2.7595,-0.639999206508209
2.7600000000000002,-0.7781327082345153
2.7605,-0.773957565664872
2.761,-0.6569985487995786
2.7615,-0.5246472716294315
2.762,-0.3832017950660342
2.7625,-0.198631886180406
2.763,0.0591106926698617
2.7635,0.3153516195275005
2.7640000000000002,0.3954607535766525
2.7645,0.6103826678993538
2.765,0.5760894329817542
2.7655,0.6017454737983623
2.766,0.5295080626385291
2.7665,0.3614350643265853
2.767,0.17831070049680378
2.7675,0.06089062464448633
2.7680000000000002,-0.17138978798101684
2.7685,-0.2710972195293882
2.769,-0.33795136100982615
2.7695,-0.2527082642388012
2.77,-0.12768057279228523
2.7705,-0.01887404641078963
2.771,0.07694053711832251
2.7715,0.3809677632074766
2.7720000000000002,0.560036864216217
2.7725,0.6130697199860581
2.773,0.7049604712747397
2.7735,0.7053681935871317
2.774,0.5799013826277305
2.7745,0.47881323234797807
2.775,0.2720331716108305
2.7755,-0.007966621497746504
2.7760000000000002,-0.29918140545149496
2.7765,-0.3916674460322489
2.777,-0.4036735056695989
2.7775,-0.4681444328754937
2.778,-0.5190477867573772
2.7785,-0.4601997392874062
2.779,-0.18412922750278682
2.7795,-0.029523375140254042
2.7800000000000002,0.1979755000183086
2.7805,0.4106935111534099
2.781,0.48238084663444253
2.7815,0.5425526784923953
2.782,0.5051786215361124
2.7825,0.47802816124483805
2.783,0.28619465555349227
2.7835,0.2014694870970851
2.7840000000000003,-0.06966337906022618
2.7845,-0.18741217201424523
2.785,-0.45583709728287164
2.7855,-0.5407700466279779
